user_id,signup_date,country,device_type,acquisition_channel,plan_type,monthly_price,sessions_per_month,avg_session_duration,features_used,support_tickets,engagement_score,churned,churn_date,lifetime_value
45522,2024-04-30,Germany,Mobile,Email,Pro,0,12,23,3,0,276,1,1728864000000000000,0
45523,2024-11-29,India,Mobile,Referral,Free,10,10,36,11,0,360,1,1741478400000000000,40
45524,2024-11-23,India,Mobile,Referral,Basic,25,27,23,8,0,621,0,,275
45525,2024-07-21,Canada,Mobile,Organic,Basic,0,47,18,8,0,846,0,,0
45526,2024-04-15,Germany,Mobile,Referral,Basic,25,7,24,7,1,168,1,1720137600000000000,100
45527,2024-09-06,Germany,Mobile,Organic,Free,25,5,31,2,0,155,1,1732665600000000000,75
45528,2024-10-15,Germany,Mobile,Referral,Basic,0,8,9,1,0,72,1,1739059200000000000,0
45529,2024-03-19,UK,Desktop,Email,Free,10,39,42,3,1,1638,0,,10
45530,2024-06-13,Germany,Desktop,Organic,Free,25,16,24,6,0,384,1,1721692800000000000,75
45531,2024-11-29,USA,Mobile,Email,Free,10,55,39,11,0,2145,0,,70
45532,2024-04-28,USA,Desktop,Email,Pro,10,54,30,1,0,1620,0,,100
45533,2024-02-26,Germany,Tablet,Email,Free,25,15,44,9,0,660,0,,50
45534,2024-07-06,India,Mobile,Ads,Free,25,53,42,10,2,2226,0,,200
45535,2024-02-21,UK,Tablet,Referral,Free,0,55,35,7,0,1925,0,,0
45536,2024-03-12,USA,Desktop,Organic,Free,10,7,8,1,0,56,1,1718323200000000000,60
45537,2024-08-28,USA,Mobile,Referral,Basic,10,31,43,4,1,1333,0,,20
45538,2024-11-19,USA,Mobile,Ads,Pro,10,51,18,3,2,918,0,,110
45539,2024-04-09,UK,Mobile,Email,Free,0,27,34,5,0,918,0,,0
45540,2024-12-03,Germany,Mobile,Organic,Basic,0,15,14,4,0,210,1,1736812800000000000,0
45541,2024-06-03,UK,Mobile,Organic,Basic,25,2,20,2,0,40,1,1722988800000000000,150
45542,2024-02-28,Germany,Mobile,Ads,Basic,25,17,32,11,0,544,1,1712534400000000000,25
45543,2024-10-01,Canada,Mobile,Ads,Basic,0,39,26,5,0,1014,0,,0
45544,2024-09-15,USA,Desktop,Email,Pro,0,10,22,5,1,220,1,1731888000000000000,0
45545,2024-07-19,India,Desktop,Ads,Free,10,48,9,6,0,432,1,1728432000000000000,110
45546,2024-10-21,UK,Mobile,Referral,Basic,0,34,31,8,0,1054,0,,0
45547,2024-11-17,UK,Mobile,Email,Basic,10,28,34,2,0,952,0,,30
45548,2024-11-24,USA,Mobile,Email,Free,10,9,13,9,0,117,1,1738800000000000000,20
45549,2024-10-10,USA,Desktop,Referral,Basic,25,8,29,4,0,232,1,1740268800000000000,275
45550,2024-06-24,India,Desktop,Ads,Free,0,27,29,10,1,783,0,,0
45551,2024-04-07,India,Desktop,Organic,Basic,10,9,39,7,0,351,1,1723593600000000000,40
45552,2024-12-14,USA,Mobile,Organic,Free,10,23,42,1,1,966,0,,10
45553,2024-06-30,Germany,Tablet,Organic,Pro,0,39,8,7,1,312,1,1724544000000000000,0
45554,2024-09-28,USA,Desktop,Organic,Free,25,9,27,9,1,243,1,1740182400000000000,50
45555,2024-02-04,India,Desktop,Email,Basic,10,33,36,9,0,1188,0,,70
45556,2024-11-26,USA,Desktop,Email,Pro,10,26,5,7,1,130,1,1744243200000000000,50
45557,2024-12-28,India,Mobile,Email,Free,0,42,32,6,0,1344,0,,0
45558,2024-03-27,Canada,Mobile,Referral,Pro,10,12,12,5,0,144,1,1718582400000000000,70
45559,2024-06-06,Germany,Mobile,Email,Free,25,42,3,8,2,126,1,1720828800000000000,175
45560,2024-11-20,India,Desktop,Ads,Basic,10,29,41,10,0,1189,0,,80
45561,2024-04-25,UK,Mobile,Ads,Pro,25,28,37,9,1,1036,0,,50
45562,2024-01-08,UK,Tablet,Ads,Free,0,20,5,7,1,100,1,1717545600000000000,0
45563,2024-04-16,Germany,Tablet,Referral,Pro,10,13,24,11,0,312,1,1724630400000000000,20
45564,2024-04-16,Germany,Mobile,Organic,Free,25,13,25,2,2,325,1,1718841600000000000,175
45565,2024-04-23,UK,Desktop,Ads,Basic,25,25,9,11,0,225,1,1727654400000000000,25
45566,2024-01-10,Canada,Mobile,Email,Basic,0,38,5,7,0,190,1,1710806400000000000,0
45567,2024-10-10,Canada,Mobile,Organic,Free,25,29,5,10,0,145,1,1741564800000000000,50
45568,2024-02-29,India,Mobile,Ads,Basic,25,22,12,7,0,264,1,1712016000000000000,150
45569,2024-09-22,Germany,Desktop,Ads,Free,25,48,26,7,1,1248,0,,25
45570,2024-04-11,UK,Tablet,Email,Free,10,29,5,7,2,145,1,1716768000000000000,110
45571,2024-03-03,Germany,Mobile,Ads,Pro,25,13,32,9,0,416,1,1717804800000000000,150
45572,2024-06-23,UK,Mobile,Email,Free,0,13,17,10,1,221,1,1728086400000000000,0
45573,2024-07-15,UK,Mobile,Ads,Pro,25,6,11,9,0,66,1,1728518400000000000,200
45574,2024-11-07,India,Mobile,Ads,Free,10,46,12,2,0,552,1,1735516800000000000,10
45575,2024-08-09,Germany,Mobile,Referral,Basic,25,55,8,9,0,440,1,1738022400000000000,200
45576,2024-07-08,Canada,Desktop,Email,Free,25,11,13,7,1,143,1,1728432000000000000,275
45577,2024-05-07,Germany,Mobile,Organic,Basic,10,46,21,8,0,966,0,,60
45578,2024-11-29,UK,Desktop,Organic,Basic,10,45,4,6,1,180,1,1737244800000000000,110
45579,2024-02-15,Canada,Mobile,Referral,Basic,25,41,5,9,0,205,1,1713484800000000000,150
45580,2024-03-09,UK,Mobile,Email,Pro,10,16,37,8,0,592,1,1716163200000000000,80
45581,2024-10-27,Germany,Mobile,Organic,Free,0,30,38,3,0,1140,0,,0
45582,2024-12-16,UK,Tablet,Referral,Free,10,15,12,2,0,180,1,1740441600000000000,110
45583,2024-12-29,USA,Desktop,Ads,Basic,25,32,42,8,0,1344,0,,125
45584,2024-02-27,Canada,Mobile,Organic,Free,10,50,43,10,0,2150,0,,100
45585,2024-08-03,India,Mobile,Organic,Free,0,39,14,9,1,546,1,1726012800000000000,0
45586,2024-04-24,USA,Mobile,Email,Free,10,14,23,8,1,322,1,1726790400000000000,60
45587,2024-01-10,UK,Mobile,Referral,Basic,25,17,42,1,0,714,0,,275
45588,2024-09-25,Germany,Mobile,Referral,Free,10,44,43,9,0,1892,0,,40
45589,2024-10-18,UK,Desktop,Email,Free,25,36,16,11,1,576,1,1735171200000000000,25
45590,2024-03-26,India,Mobile,Email,Pro,25,19,30,4,1,570,1,1716508800000000000,50
45591,2024-05-26,Germany,Desktop,Email,Basic,10,53,10,11,0,530,1,1731542400000000000,40
45592,2024-04-27,Canada,Mobile,Ads,Basic,25,9,41,7,0,369,1,1720483200000000000,225
45593,2024-05-14,Canada,Mobile,Email,Free,0,4,30,8,0,120,1,1718582400000000000,0
45594,2024-01-15,UK,Desktop,Email,Free,25,51,43,6,0,2193,0,,25
45595,2024-12-02,USA,Desktop,Organic,Basic,25,58,21,6,1,1218,0,,50
45596,2024-10-28,Germany,Desktop,Organic,Free,10,16,41,4,0,656,0,,60
45597,2024-07-24,USA,Tablet,Ads,Free,25,18,24,1,0,432,1,1730246400000000000,250
45598,2024-08-20,UK,Mobile,Email,Free,25,29,5,3,0,145,1,1732406400000000000,150
45599,2024-10-30,Germany,Desktop,Organic,Basic,25,36,26,7,1,936,0,,125
45600,2024-03-06,Canada,Mobile,Email,Free,0,3,12,10,1,36,1,1722902400000000000,0
45601,2024-01-04,Canada,Desktop,Organic,Pro,25,29,9,6,0,261,1,1709424000000000000,125
45602,2024-01-03,UK,Desktop,Organic,Pro,25,34,40,6,0,1360,0,,25
45603,2024-09-15,Germany,Desktop,Organic,Free,0,23,27,5,1,621,0,,0
45604,2024-07-21,UK,Desktop,Ads,Free,0,15,38,7,1,570,1,1728086400000000000,0
45605,2024-11-20,Canada,Mobile,Ads,Free,25,12,31,9,0,372,1,1737331200000000000,100
45606,2024-08-27,India,Mobile,Organic,Free,25,31,43,4,1,1333,0,,100
45607,2024-04-02,USA,Mobile,Organic,Pro,25,17,25,3,0,425,1,1721433600000000000,100
45608,2024-10-10,UK,Desktop,Referral,Basic,0,17,19,10,0,323,1,1742860800000000000,0
45609,2024-01-23,India,Desktop,Organic,Basic,0,17,13,4,2,221,1,1720656000000000000,0
45610,2024-10-12,Canada,Mobile,Organic,Free,10,37,27,1,0,999,0,,70
45611,2024-11-13,UK,Mobile,Ads,Basic,0,50,37,7,1,1850,0,,0
45612,2024-03-27,Canada,Tablet,Organic,Pro,10,17,25,6,0,425,1,1720396800000000000,40
45613,2024-02-20,Canada,Mobile,Organic,Free,0,56,25,8,0,1400,0,,0
45614,2024-10-23,UK,Mobile,Email,Basic,0,50,17,10,0,850,0,,0
45615,2024-11-15,India,Desktop,Email,Free,25,22,41,8,0,902,0,,125
45616,2024-02-12,UK,Mobile,Organic,Free,25,58,31,10,1,1798,0,,225
45617,2024-07-22,Canada,Desktop,Referral,Free,25,54,26,10,1,1404,0,,50
45618,2024-12-12,Germany,Mobile,Ads,Basic,10,26,4,7,1,104,1,1741305600000000000,30
45619,2024-02-27,Canada,Tablet,Organic,Free,0,24,42,1,0,1008,0,,0
45620,2024-02-28,UK,Mobile,Referral,Free,25,28,33,4,0,924,0,,225
45621,2024-06-16,India,Desktop,Referral,Pro,0,21,31,4,2,651,0,,0
45622,2024-06-22,Canada,Desktop,Organic,Free,10,23,42,1,1,966,0,,110
45623,2024-11-13,India,Desktop,Organic,Basic,0,49,11,5,0,539,1,1745193600000000000,0
45624,2024-07-25,India,Mobile,Ads,Pro,25,7,17,3,1,119,1,1728345600000000000,250
45625,2024-04-20,USA,Tablet,Ads,Pro,0,25,10,1,1,250,1,1721433600000000000,0
45626,2024-01-23,India,Desktop,Organic,Free,0,1,23,7,0,23,1,1715904000000000000,0
45627,2024-08-20,Canada,Mobile,Organic,Free,0,33,29,2,0,957,0,,0
45628,2024-10-01,Canada,Mobile,Organic,Free,25,30,19,1,0,570,1,1732320000000000000,125
45629,2024-06-20,UK,Mobile,Organic,Basic,0,21,21,7,0,441,1,1727827200000000000,0
45630,2024-01-11,UK,Mobile,Ads,Pro,10,26,20,6,0,520,1,1707955200000000000,90
45631,2024-02-29,India,Mobile,Ads,Pro,25,52,16,3,1,832,0,,250
45632,2024-08-19,Germany,Mobile,Email,Free,0,59,2,6,3,118,1,1728518400000000000,0
45633,2024-08-22,Canada,Mobile,Email,Free,25,11,7,5,0,77,1,1732492800000000000,50
45634,2024-01-03,India,Desktop,Email,Pro,10,35,30,7,1,1050,0,,110
45635,2024-05-23,UK,Mobile,Referral,Pro,25,4,43,2,1,172,1,1729123200000000000,50
45636,2024-08-17,Canada,Tablet,Referral,Free,25,29,19,2,1,551,1,1735084800000000000,225
45637,2024-01-09,USA,Mobile,Email,Pro,0,4,4,1,0,16,1,1712361600000000000,0
45638,2024-10-23,UK,Tablet,Organic,Basic,10,18,11,1,0,198,1,1739404800000000000,30
45639,2024-10-20,USA,Desktop,Ads,Free,0,59,10,1,0,590,1,1744675200000000000,0
45640,2024-11-20,Canada,Mobile,Organic,Pro,25,22,11,11,0,242,1,1736035200000000000,200
45641,2024-07-11,Germany,Mobile,Organic,Free,0,42,11,3,1,462,1,1724371200000000000,0
45642,2024-10-17,India,Tablet,Email,Free,25,17,23,7,1,391,1,1743206400000000000,250
45643,2024-05-06,India,Mobile,Organic,Free,25,41,20,5,0,820,0,,200
45644,2024-02-17,Germany,Mobile,Ads,Basic,0,30,6,8,0,180,1,1723593600000000000,0
45645,2024-04-16,India,Tablet,Ads,Pro,0,34,7,4,1,238,1,1722124800000000000,0
45646,2024-09-20,India,Mobile,Referral,Pro,0,7,41,8,0,287,1,1732579200000000000,0
45647,2024-09-09,USA,Mobile,Referral,Free,25,44,22,11,0,968,0,,275
45648,2024-01-27,India,Mobile,Referral,Free,0,3,13,6,0,39,1,1713571200000000000,0
45649,2024-01-09,USA,Mobile,Referral,Pro,0,29,27,11,0,783,0,,0
45650,2024-08-07,India,Desktop,Referral,Free,0,8,21,10,0,168,1,1728518400000000000,0
45651,2024-06-06,India,Mobile,Email,Pro,10,19,25,4,0,475,1,1722297600000000000,20
45652,2024-01-14,UK,Mobile,Ads,Free,10,58,18,8,1,1044,0,,100
45653,2024-01-29,Germany,Desktop,Ads,Free,0,25,35,3,0,875,0,,0
45654,2024-01-26,UK,Tablet,Referral,Basic,25,21,41,3,0,861,0,,125
45655,2024-08-01,India,Mobile,Referral,Basic,10,30,2,8,0,60,1,1725062400000000000,90
45656,2024-05-22,USA,Mobile,Organic,Free,25,38,26,2,1,988,0,,125
45657,2024-04-24,India,Mobile,Organic,Free,25,43,7,9,0,301,1,1722211200000000000,25
45658,2024-11-24,Canada,Mobile,Email,Basic,0,18,21,10,0,378,1,1744416000000000000,0
45659,2024-08-05,Canada,Mobile,Ads,Pro,0,47,28,2,0,1316,0,,0
45660,2024-03-21,Canada,Desktop,Organic,Pro,10,50,28,6,0,1400,0,,60
45661,2024-07-19,Canada,Tablet,Referral,Basic,0,38,7,4,0,266,1,1731715200000000000,0
45662,2024-03-07,India,Mobile,Ads,Free,10,12,20,8,0,240,1,1722211200000000000,30
45663,2024-09-05,Canada,Desktop,Referral,Free,25,42,19,10,2,798,0,,125
45664,2024-05-23,Germany,Desktop,Ads,Free,25,53,37,7,0,1961,0,,250
45665,2024-05-20,India,Mobile,Referral,Basic,0,26,29,4,3,754,0,,0
45666,2024-12-11,UK,Desktop,Email,Basic,25,15,10,3,0,150,1,1749081600000000000,225
45667,2024-04-05,India,Mobile,Referral,Pro,25,49,38,7,1,1862,0,,125
45668,2024-04-27,USA,Mobile,Organic,Pro,25,9,32,9,1,288,1,1722038400000000000,175
45669,2024-11-13,Germany,Mobile,Referral,Free,25,14,23,1,0,322,1,1736294400000000000,125
45670,2024-07-03,India,Mobile,Referral,Pro,0,22,33,4,0,726,0,,0
45671,2024-10-18,UK,Desktop,Organic,Basic,25,20,35,3,0,700,0,,125
45672,2024-09-01,USA,Mobile,Referral,Basic,10,37,33,1,1,1221,0,,10
45673,2024-07-19,USA,Mobile,Organic,Basic,0,7,36,9,0,252,1,1724889600000000000,0
45674,2024-10-04,UK,Mobile,Ads,Free,0,45,14,1,0,630,0,,0
45675,2024-12-26,UK,Desktop,Referral,Free,10,6,11,6,0,66,1,1740528000000000000,10
45676,2024-04-19,UK,Tablet,Email,Free,0,28,29,11,1,812,0,,0
45677,2024-07-30,UK,Desktop,Ads,Free,10,1,6,6,0,6,1,1730764800000000000,60
45678,2024-09-15,Canada,Desktop,Organic,Free,0,34,17,7,1,578,1,1730764800000000000,0
45679,2024-06-12,Germany,Mobile,Email,Pro,0,57,7,4,1,399,1,1730073600000000000,0
45680,2024-04-06,UK,Desktop,Referral,Basic,25,27,10,1,0,270,1,1721779200000000000,200
45681,2024-07-28,Canada,Tablet,Ads,Pro,0,5,31,9,0,155,1,1733011200000000000,0
45682,2024-02-05,India,Tablet,Email,Pro,0,8,31,3,1,248,1,1712448000000000000,0
45683,2024-09-22,USA,Mobile,Organic,Free,25,35,18,4,0,630,0,,75
45684,2024-04-09,India,Desktop,Organic,Free,25,55,18,3,1,990,0,,200
45685,2024-01-21,India,Desktop,Email,Basic,10,50,30,7,1,1500,0,,90
45686,2024-08-04,Canada,Desktop,Referral,Pro,25,3,9,9,2,27,1,1733184000000000000,50
45687,2024-04-13,Canada,Tablet,Ads,Basic,10,47,6,2,1,282,1,1716854400000000000,50
45688,2024-04-21,UK,Mobile,Email,Basic,0,41,7,3,2,287,1,1722038400000000000,0
45689,2024-08-06,UK,Desktop,Organic,Pro,25,6,17,3,0,102,1,1731456000000000000,75
45690,2024-04-29,Canada,Mobile,Referral,Basic,10,12,30,9,3,360,1,1725148800000000000,80
45691,2024-09-05,Germany,Mobile,Ads,Free,25,9,41,7,0,369,1,1735516800000000000,125
45692,2024-11-30,UK,Desktop,Email,Pro,10,56,16,4,0,896,0,,110
45693,2024-04-05,India,Mobile,Referral,Free,0,49,17,11,1,833,0,,0
45694,2024-07-06,UK,Desktop,Email,Free,10,36,28,4,3,1008,0,,90
45695,2024-12-29,UK,Desktop,Organic,Free,0,33,33,6,1,1089,0,,0
45696,2024-05-23,Germany,Desktop,Organic,Free,0,36,8,8,1,288,1,1726444800000000000,0
45697,2024-01-28,Canada,Desktop,Email,Basic,10,22,44,11,0,968,0,,10
45698,2024-01-06,Germany,Mobile,Referral,Basic,10,42,24,9,0,1008,0,,30
45699,2024-11-12,UK,Mobile,Ads,Pro,25,7,39,5,1,273,1,1741305600000000000,75
45700,2024-09-18,Germany,Desktop,Referral,Basic,0,20,4,5,1,80,1,1739664000000000000,0
45701,2024-08-17,UK,Tablet,Organic,Basic,0,47,39,4,1,1833,0,,0
45702,2024-05-01,Germany,Desktop,Referral,Free,10,43,6,3,0,258,1,1726617600000000000,60
45703,2024-07-12,USA,Desktop,Ads,Pro,25,27,3,5,0,81,1,1727654400000000000,125
45704,2024-04-14,USA,Desktop,Referral,Basic,10,41,11,9,0,451,1,1728172800000000000,60
45705,2024-07-17,UK,Mobile,Ads,Basic,10,38,30,7,3,1140,0,,40
45706,2024-03-02,Germany,Mobile,Organic,Basic,25,9,7,2,0,63,1,1718496000000000000,100
45707,2024-10-10,UK,Mobile,Organic,Free,10,2,6,8,0,12,1,1738886400000000000,10
45708,2024-03-20,Germany,Desktop,Ads,Free,25,32,21,3,0,672,0,,150
45709,2024-06-23,Canada,Mobile,Organic,Free,0,52,3,9,1,156,1,1728604800000000000,0
45710,2024-01-09,Germany,Desktop,Organic,Basic,10,1,6,9,1,6,1,1718755200000000000,60
45711,2024-06-28,Germany,Mobile,Organic,Free,25,5,7,2,0,35,1,1730419200000000000,200
45712,2024-09-27,UK,Mobile,Referral,Free,10,6,31,3,1,186,1,1739664000000000000,60
45713,2024-06-10,Germany,Mobile,Email,Basic,0,31,37,11,0,1147,0,,0
45714,2024-10-02,UK,Mobile,Email,Basic,10,47,21,2,0,987,0,,40
45715,2024-07-24,UK,Mobile,Ads,Basic,10,18,40,1,0,720,0,,20
45716,2024-02-29,India,Mobile,Referral,Free,10,15,35,3,0,525,1,1715040000000000000,100
45717,2024-07-04,UK,Mobile,Organic,Free,10,32,18,3,0,576,1,1729900800000000000,70
45718,2024-03-15,Germany,Mobile,Ads,Free,25,57,35,5,0,1995,0,,200
45719,2024-04-03,USA,Desktop,Referral,Free,25,50,24,4,0,1200,0,,175
45720,2024-03-07,Canada,Mobile,Email,Free,10,33,15,2,1,495,1,1715212800000000000,110
45721,2024-01-02,Germany,Mobile,Organic,Basic,25,20,25,1,0,500,1,1714003200000000000,225
45722,2024-06-26,Germany,Mobile,Organic,Pro,0,17,34,7,0,578,1,1731888000000000000,0
45723,2024-05-21,Germany,Desktop,Organic,Free,10,53,29,11,0,1537,0,,60
45724,2024-02-13,India,Mobile,Organic,Free,10,36,11,7,0,396,1,1712793600000000000,50
45725,2024-06-22,USA,Mobile,Email,Free,10,17,35,7,1,595,1,1732060800000000000,70
45726,2024-10-21,Germany,Desktop,Organic,Pro,25,15,15,7,0,225,1,1742083200000000000,75
45727,2024-08-18,UK,Desktop,Ads,Basic,0,2,36,1,1,72,1,1733529600000000000,0
45728,2024-08-23,USA,Tablet,Organic,Free,10,10,2,6,0,20,1,1735171200000000000,110
45729,2024-04-02,USA,Mobile,Organic,Pro,0,36,23,10,2,828,0,,0
45730,2024-02-13,Germany,Mobile,Email,Free,25,48,37,5,1,1776,0,,75
45731,2024-01-27,UK,Mobile,Email,Free,25,14,8,8,1,112,1,1713744000000000000,75
45732,2024-09-28,USA,Mobile,Ads,Free,25,14,7,5,0,98,1,1741132800000000000,225
45733,2024-02-08,Canada,Desktop,Ads,Free,25,34,39,2,0,1326,0,,200
45734,2024-10-15,UK,Desktop,Email,Pro,10,34,2,2,0,68,1,1735257600000000000,40
45735,2024-09-04,USA,Mobile,Organic,Pro,25,45,4,11,1,180,1,1731715200000000000,125
45736,2024-02-19,USA,Mobile,Ads,Pro,25,47,24,4,1,1128,0,,75
45737,2024-12-24,UK,Mobile,Organic,Free,0,51,24,4,0,1224,0,,0
45738,2024-10-09,India,Mobile,Email,Free,10,42,44,10,0,1848,0,,40
45739,2024-07-27,UK,Mobile,Email,Pro,10,4,10,10,3,40,1,1731974400000000000,60
45740,2024-05-03,Canada,Mobile,Email,Basic,10,45,33,11,0,1485,0,,70
45741,2024-12-07,India,Mobile,Referral,Basic,25,24,36,10,0,864,0,,275
45742,2024-09-05,Germany,Mobile,Email,Pro,0,6,15,7,0,90,1,1732320000000000000,0
45743,2024-10-10,India,Mobile,Organic,Basic,25,39,18,2,2,702,0,,175
45744,2024-05-30,Canada,Mobile,Email,Basic,25,2,7,10,0,14,1,1722124800000000000,125
45745,2024-03-04,Canada,Desktop,Organic,Free,0,48,38,2,2,1824,0,,0
45746,2024-08-28,Canada,Desktop,Organic,Basic,0,9,22,3,0,198,1,1737936000000000000,0
45747,2024-06-15,USA,Tablet,Ads,Free,10,5,12,11,3,60,1,1733788800000000000,100
45748,2024-08-27,India,Desktop,Email,Pro,10,2,4,4,0,8,1,1730073600000000000,10
45749,2024-02-18,Canada,Mobile,Email,Free,10,50,20,5,1,1000,0,,40
45750,2024-07-05,India,Mobile,Ads,Basic,25,17,14,4,1,238,1,1724284800000000000,225
45751,2024-05-27,India,Desktop,Ads,Basic,25,49,27,1,0,1323,0,,100
45752,2024-07-07,Germany,Mobile,Ads,Pro,10,21,24,5,1,504,1,1733702400000000000,70
45753,2024-04-20,Germany,Desktop,Email,Basic,0,35,20,7,1,700,0,,0
45754,2024-09-21,Germany,Desktop,Ads,Free,10,18,12,7,1,216,1,1730937600000000000,30
45755,2024-10-05,USA,Desktop,Organic,Basic,0,49,14,1,0,686,0,,0
45756,2024-08-24,USA,Mobile,Ads,Basic,0,42,25,3,0,1050,0,,0
45757,2024-06-07,Germany,Mobile,Email,Free,0,1,12,10,0,12,1,1726963200000000000,0
45758,2024-02-29,Canada,Tablet,Referral,Basic,10,20,22,5,1,440,1,1715817600000000000,60
45759,2024-11-12,UK,Mobile,Ads,Free,25,11,27,7,0,297,1,1741478400000000000,150
45760,2024-03-15,USA,Desktop,Email,Free,10,18,3,1,0,54,1,1715817600000000000,10
45761,2024-08-15,UK,Mobile,Email,Free,0,24,38,6,0,912,0,,0
45762,2024-06-02,USA,Tablet,Email,Basic,10,18,34,1,1,612,0,,90
45763,2024-12-21,India,Mobile,Email,Free,25,10,29,4,1,290,1,1739750400000000000,275
45764,2024-11-05,Canada,Tablet,Ads,Basic,10,46,18,7,0,828,0,,20
45765,2024-10-13,USA,Mobile,Referral,Pro,0,38,14,9,1,532,1,1740009600000000000,0
45766,2024-08-28,India,Mobile,Organic,Basic,25,5,44,8,0,220,1,1731974400000000000,175
45767,2024-08-14,Canada,Mobile,Organic,Basic,10,21,7,3,1,147,1,1736380800000000000,70
45768,2024-06-17,USA,Desktop,Ads,Basic,0,41,6,11,1,246,1,1730678400000000000,0
45769,2024-10-10,Canada,Desktop,Ads,Basic,25,41,28,3,0,1148,0,,275
45770,2024-12-11,USA,Mobile,Email,Pro,10,45,27,9,0,1215,0,,100
45771,2024-09-18,Germany,Mobile,Ads,Free,0,31,35,1,1,1085,0,,0
45772,2024-10-16,USA,Mobile,Email,Free,10,48,39,9,1,1872,0,,70
45773,2024-12-13,USA,Mobile,Email,Basic,25,9,13,9,0,117,1,1739145600000000000,25
45774,2024-12-29,India,Desktop,Organic,Basic,0,8,24,9,0,192,1,1743638400000000000,0
45775,2024-01-09,Germany,Desktop,Email,Free,0,3,42,4,3,126,1,1719532800000000000,0
45776,2024-12-14,UK,Tablet,Email,Free,0,40,21,5,0,840,0,,0
45777,2024-04-07,Canada,Mobile,Organic,Pro,25,48,36,10,0,1728,0,,50
45778,2024-01-12,UK,Mobile,Email,Free,0,20,19,9,0,380,1,1709164800000000000,0
45779,2024-09-28,UK,Mobile,Organic,Pro,0,55,2,6,1,110,1,1733616000000000000,0
45780,2024-03-11,Germany,Mobile,Ads,Free,25,29,34,4,2,986,0,,225
45781,2024-05-14,Germany,Mobile,Organic,Free,25,34,39,11,0,1326,0,,225
45782,2024-09-15,Germany,Tablet,Referral,Free,25,49,43,1,0,2107,0,,200
45783,2024-01-05,India,Mobile,Referral,Pro,25,33,25,5,0,825,0,,125
45784,2024-08-26,India,Mobile,Referral,Basic,10,22,38,11,0,836,0,,110
45785,2024-10-20,Canada,Mobile,Ads,Free,25,31,8,7,0,248,1,1732233600000000000,125
45786,2024-11-30,Germany,Mobile,Email,Pro,25,24,39,4,0,936,0,,125
45787,2024-04-08,UK,Mobile,Referral,Pro,10,25,44,4,2,1100,0,,90
45788,2024-05-30,Canada,Mobile,Referral,Pro,0,55,37,5,0,2035,0,,0
45789,2024-09-14,India,Desktop,Email,Free,25,23,16,11,0,368,1,1738800000000000000,75
45790,2024-12-21,USA,Desktop,Referral,Pro,10,44,10,10,1,440,1,1747526400000000000,50
45791,2024-05-28,USA,Mobile,Ads,Basic,0,38,24,9,0,912,0,,0
45792,2024-05-21,Canada,Desktop,Organic,Basic,25,20,40,2,3,800,0,,100
45793,2024-09-07,India,Mobile,Referral,Free,25,35,20,10,0,700,0,,25
45794,2024-08-21,Canada,Mobile,Organic,Free,25,43,42,3,0,1806,0,,100
45795,2024-05-11,India,Mobile,Ads,Free,0,36,4,2,0,144,1,1721952000000000000,0
45796,2024-02-16,Germany,Tablet,Ads,Free,25,40,34,5,0,1360,0,,225
45797,2024-04-03,USA,Desktop,Referral,Free,10,17,44,10,0,748,0,,30
45798,2024-09-05,UK,Desktop,Ads,Free,25,7,5,2,3,35,1,1732060800000000000,75
45799,2024-12-21,Germany,Desktop,Email,Free,0,12,8,7,3,96,1,1743206400000000000,0
45800,2024-01-20,UK,Mobile,Referral,Free,10,54,27,1,1,1458,0,,80
45801,2024-06-28,Canada,Mobile,Email,Basic,25,45,16,7,1,720,0,,25
45802,2024-09-28,USA,Desktop,Referral,Free,25,47,41,2,1,1927,0,,200
45803,2024-05-15,UK,Mobile,Ads,Free,25,16,27,9,1,432,1,1730505600000000000,200
45804,2024-08-24,Canada,Desktop,Ads,Free,25,54,34,6,2,1836,0,,150
45805,2024-07-08,India,Mobile,Ads,Basic,25,3,18,8,0,54,1,1729036800000000000,50
45806,2024-07-30,Germany,Mobile,Ads,Pro,25,7,10,10,0,70,1,1735430400000000000,250
45807,2024-03-04,India,Desktop,Organic,Basic,0,40,25,10,4,1000,0,,0
45808,2024-12-25,Germany,Mobile,Organic,Basic,10,33,22,5,0,726,0,,20
45809,2024-06-12,USA,Mobile,Email,Free,25,38,6,5,0,228,1,1721692800000000000,100
45810,2024-02-07,UK,Mobile,Referral,Basic,25,58,7,2,1,406,1,1711929600000000000,275
45811,2024-08-02,India,Mobile,Organic,Pro,10,48,4,8,0,192,1,1733097600000000000,60
45812,2024-01-19,India,Desktop,Organic,Basic,10,42,18,1,0,756,0,,70
45813,2024-09-10,UK,Tablet,Organic,Free,10,9,7,3,0,63,1,1737763200000000000,10
45814,2024-03-14,UK,Desktop,Ads,Free,0,45,26,7,0,1170,0,,0
45815,2024-05-20,Canada,Mobile,Ads,Free,0,10,17,7,0,170,1,1724371200000000000,0
45816,2024-01-17,Germany,Mobile,Ads,Pro,25,24,42,6,2,1008,0,,275
45817,2024-04-04,Canada,Mobile,Organic,Basic,10,41,29,10,0,1189,0,,40
45818,2024-08-21,India,Mobile,Referral,Pro,0,48,14,7,1,672,0,,0
45819,2024-10-27,UK,Tablet,Referral,Pro,10,17,17,2,0,289,1,1745452800000000000,20
